"Country","iso3","Region","Income","Year","GDP","Unemployment","Inflation","LifeExp","LaborForce","Continent","COVID","logGDP"
"Singapore","SGP","East Asia & Pacific","High income",2019,61345.5291820062,3.1,0.567829988405464,83.5951219512195,68.986,"Asia","Pre-2020",11.0242938744883
"Singapore","SGP","East Asia & Pacific","High income",2020,59189.70385743,4.1,-0.172111865925357,83.5439024390244,68.712,"Asia","Post-2020",10.9885197791064
"Singapore","SGP","East Asia & Pacific","High income",2021,67731.2610711717,4.64,2.31610315765142,83.0926829268293,70.686,"Asia","Post-2020",11.1233178752509
"Singapore","SGP","East Asia & Pacific","High income",2022,68218.805333562,3.591,6.13095418919736,82.8951219512195,69.734,"Asia","Post-2020",11.1304902024588
"Singapore","SGP","East Asia & Pacific","High income",2023,66167.3596303607,3.444,4.83372362825795,82.8951219512195,69.373,"Asia","Post-2020",11.099957676467
"Sint Maarten (Dutch part)","SXM","Latin America & Caribbean","High income",2016,37428.7027557069,NA,0.111682655737263,75.952,NA,"Americas","Pre-2020",10.5302198595286
"Sint Maarten (Dutch part)","SXM","Latin America & Caribbean","High income",2017,33945.4185182499,NA,2.19201010963042,75.455,NA,"Americas","Pre-2020",10.432538634587
"Sint Maarten (Dutch part)","SXM","Latin America & Caribbean","High income",2018,31047.7241050626,NA,0.87790664350301,75.693,NA,"Americas","Pre-2020",10.3433129948929
"Sint Maarten (Dutch part)","SXM","Latin America & Caribbean","High income",2019,33877.976645467,NA,0.87790664350301,75.68,NA,"Americas","Pre-2020",10.4305499430402
"Sint Maarten (Dutch part)","SXM","Latin America & Caribbean","High income",2023,33066.2495331081,NA,0.87790664350301,76.371,NA,"Americas","Post-2020",10.4062986314588
"Sint Maarten (Dutch part)","SXM","Latin America & Caribbean","High income",2020,28920.3773007159,NA,0.87790664350301,75.002,NA,"Americas","Post-2020",10.2723362996448
"Sint Maarten (Dutch part)","SXM","Latin America & Caribbean","High income",2015,37839.6283815163,NA,0.330027165141348,75.899,NA,"Americas","Pre-2020",10.5411386293048
"Sint Maarten (Dutch part)","SXM","Latin America & Caribbean","High income",2022,32316.8721521009,NA,0.87790664350301,76.18,NA,"Americas","Post-2020",10.3833756735896
"Sint Maarten (Dutch part)","SXM","Latin America & Caribbean","High income",2021,29834.6350068383,NA,0.87790664350301,74.505,NA,"Americas","Post-2020",10.3034587636861
"Slovak Republic","SVK","Europe & Central Asia","High income",2021,18816.239379058,6.894,3.14960629921267,74.6146341463415,60.201,"Europe","Post-2020",9.84252871688893
"Slovak Republic","SVK","Europe & Central Asia","High income",2016,16740.7413996428,9.679,-0.520010196278297,77.1658536585366,60.008,"Europe","Pre-2020",9.72566036489612
"Slovak Republic","SVK","Europe & Central Asia","High income",2022,18952.4452860922,6.143,12.774146363761,76.9658536585366,61.157,"Europe","Post-2020",9.84974100327773
"Slovak Republic","SVK","Europe & Central Asia","High income",2020,17763.8563847352,6.719,1.93694126694221,76.8658536585366,58.906,"Europe","Post-2020",9.78497742425331
"Slovak Republic","SVK","Europe & Central Asia","High income",2015,16442.0760860018,11.492,-0.325219777427695,76.5634146341463,59.625,"Europe","Pre-2020",9.70765976096143
"Slovak Republic","SVK","Europe & Central Asia","High income",2018,17869.0149173679,6.544,2.5140371288381,77.2658536585366,59.727,"Europe","Pre-2020",9.79087944292469
"Slovak Republic","SVK","Europe & Central Asia","High income",2023,19381.2460735632,5.84,10.5319476645211,78.0170731707317,61.193,"Europe","Post-2020",9.87211277519797
"Slovak Republic","SVK","Europe & Central Asia","High income",2019,18250.9802475637,5.761,2.66456133425436,77.6658536585366,59.556,"Europe","Pre-2020",9.81202885984003
"Slovak Republic","SVK","Europe & Central Asia","High income",2017,17195.2888721963,8.142,1.31194588223234,77.1658536585366,59.894,"Europe","Pre-2020",9.75244887627691
"Slovenia","SVN","Europe & Central Asia","High income",2015,20697.2748530619,8.962,-0.525552285820832,80.7756097560976,57.591,"Europe","Pre-2020",9.93780563534866
"Slovenia","SVN","Europe & Central Asia","High income",2016,21309.7122138949,8,-0.0549995416704661,81.1756097560976,56.843,"Europe","Pre-2020",9.96696514611535
"Slovenia","SVN","Europe & Central Asia","High income",2017,22397.7634988337,6.564,1.42910743319303,81.0292682926829,58.552,"Europe","Pre-2020",10.0167610353746
"Slovenia","SVN","Europe & Central Asia","High income",2018,23293.966665323,5.108,1.73860861988179,81.3780487804878,58.945,"Europe","Pre-2020",10.05599259327
"Slovenia","SVN","Europe & Central Asia","High income",2019,23943.1800949889,4.446,1.63052260754342,81.5292682926829,58.383,"Europe","Pre-2020",10.0834805710123
"Slovenia","SVN","Europe & Central Asia","High income",2023,25708.8692594475,3.652,7.44687717385836,81.9780487804878,58.677,"Europe","Post-2020",10.1546302150447
"Slovenia","SVN","Europe & Central Asia","High income",2021,24659.2499382582,4.744,1.91706506089263,80.6756097560976,58.38,"Europe","Post-2020",10.1129479120384
"Slovenia","SVN","Europe & Central Asia","High income",2022,25276.9359105789,4.011,8.83369886749455,81.2829268292683,59.053,"Europe","Post-2020",10.1376871958205
"Slovenia","SVN","Europe & Central Asia","High income",2020,22811.8050540778,4.971,-0.0548568157606016,80.5317073170732,57.811,"Europe","Post-2020",10.035077282469
"Solomon Islands","SLB","East Asia & Pacific","Lower middle income",2022,1932.78966817916,1.483,5.51812928576935,70.409,84.39,"Oceania","Post-2020",7.56723691527954
"Solomon Islands","SLB","East Asia & Pacific","Lower middle income",2020,1930.64258596415,0.864,2.96354992076063,69.258,83.331,"Oceania","Post-2020",7.56612600074546
"Solomon Islands","SLB","East Asia & Pacific","Lower middle income",2021,1933.17055918223,0.884,-0.115437894412806,68.89,83.516,"Oceania","Post-2020",7.56743386198112
"Solomon Islands","SLB","East Asia & Pacific","Lower middle income",2019,2043.07578936317,0.743,1.63485544012245,69.981,84.124,"Oceania","Pre-2020",7.62270102958099
"Solomon Islands","SLB","East Asia & Pacific","Lower middle income",2023,1937.16001505132,1.455,5.88585897042163,70.528,84.356,"Oceania","Post-2020",7.56949435614818
"Solomon Islands","SLB","East Asia & Pacific","Lower middle income",2016,2084.24598380679,0.734,0.512485626268804,69.501,84.23,"Oceania","Pre-2020",7.64264210511905
"Solomon Islands","SLB","East Asia & Pacific","Lower middle income",2017,2075.36230008714,0.725,0.488686760261009,69.652,84.175,"Oceania","Pre-2020",7.63837274740563
"Solomon Islands","SLB","East Asia & Pacific","Lower middle income",2018,2061.89784418456,0.72,3.46147484973737,69.806,84.125,"Oceania","Pre-2020",7.63186699375724
"Solomon Islands","SLB","East Asia & Pacific","Lower middle income",2015,2045.47889485251,0.735,-0.574469286359497,69.323,84.354,"Oceania","Pre-2020",7.62387598307816
"South Africa","ZAF","Sub-Saharan Africa","Upper middle income",2015,6112.27382485974,25.149,4.5186909489251,64.053,57.693,"Africa","Pre-2020",8.71821772288446
"South Africa","ZAF","Sub-Saharan Africa","Upper middle income",2017,6125.6920507497,27.035,5.18618655524146,65.422,58.775,"Africa","Pre-2020",8.72041025044567
"South Africa","ZAF","Sub-Saharan Africa","Upper middle income",2018,6117.2701406047,26.906,4.50987264867393,65.726,58.131,"Africa","Pre-2020",8.71903467878748
"South Africa","ZAF","Sub-Saharan Africa","Upper middle income",2019,6032.82972598668,28.468,4.1028507546115,66.071,58.327,"Africa","Pre-2020",8.70513720022682
"South Africa","ZAF","Sub-Saharan Africa","Upper middle income",2020,5569.58483319272,29.217,3.23238831615119,65.15,54.701,"Africa","Post-2020",8.62525532439207
"South Africa","ZAF","Sub-Saharan Africa","Upper middle income",2021,5756.19549409213,34.007,4.61874544887136,62.01,55.76,"Africa","Post-2020",8.65820574173208
"South Africa","ZAF","Sub-Saharan Africa","Upper middle income",2022,5783.86090401536,33.268,7.03987272546481,65.454,56.942,"Africa","Post-2020",8.66299959508899
"South Africa","ZAF","Sub-Saharan Africa","Upper middle income",2023,5747.41965026414,32.098,6.07524384579656,66.139,58.528,"Africa","Post-2020",8.65668025258269
"South Africa","ZAF","Sub-Saharan Africa","Upper middle income",2016,6095.295060428,26.536,6.60290842394869,64.749,57.965,"Africa","Pre-2020",8.71543649849631
"South Sudan","SSD","Sub-Saharan Africa","Low income",2015,1080.14718624765,12.485,52.7663304192143,39.757,73.786,"Africa","Pre-2020",6.98577796586151
"South Sudan","SSD","Sub-Saharan Africa","Low income",2016,1080.14718624765,12.955,379.999585624026,36.72,73.974,"Africa","Pre-2020",6.98577796586151
"South Sudan","SSD","Sub-Saharan Africa","Low income",2017,1080.14718624765,13.111,187.851630279442,35.351,74.342,"Africa","Pre-2020",6.98577796586151
"South Sudan","SSD","Sub-Saharan Africa","Low income",2018,1080.14718624765,12.952,83.5015294922,51.905,74.303,"Africa","Pre-2020",6.98577796586151
"South Sudan","SSD","Sub-Saharan Africa","Low income",2019,1080.14718624765,12.709,87.2413641500032,58.129,73.922,"Africa","Pre-2020",6.98577796586151
"South Sudan","SSD","Sub-Saharan Africa","Low income",2020,1080.14718624765,14.319,29.6758435538571,57.648,73.219,"Africa","Post-2020",6.98577796586151
"South Sudan","SSD","Sub-Saharan Africa","Low income",2023,1080.14718624765,12.477,2.38280434813755,57.617,73.712,"Africa","Post-2020",6.98577796586151
"South Sudan","SSD","Sub-Saharan Africa","Low income",2021,1080.14718624765,14.029,10.5167158294359,57.047,73.489,"Africa","Post-2020",6.98577796586151
"South Sudan","SSD","Sub-Saharan Africa","Low income",2022,1080.14718624765,12.545,-6.68732094212666,57.203,73.74,"Africa","Post-2020",6.98577796586151
"Spain","ESP","Europe & Central Asia","High income",2017,27426.281015093,17.224,1.95607633363965,83.2829268292683,58.047,"Europe","Pre-2020",10.2192934545232
"Spain","ESP","Europe & Central Asia","High income",2016,26719.2442268615,19.635,-0.20259800042646,83.3292682926829,58.325,"Europe","Pre-2020",10.1931767678357
"Spain","ESP","Europe & Central Asia","High income",2022,28152.4661471586,12.917,8.39057634118634,83.1341463414634,57.743,"Europe","Post-2020",10.2454257573256
"Spain","ESP","Europe & Central Asia","High income",2018,27956.7225466484,15.255,1.67498136863794,83.4317073170732,57.634,"Europe","Pre-2020",10.2384487390477
"Spain","ESP","Europe & Central Asia","High income",2019,28301.4393949563,14.104,0.699518994458692,83.8317073170732,57.626,"Europe","Pre-2020",10.2507032776182
"Spain","ESP","Europe & Central Asia","High income",2021,26705.3629138959,14.781,3.09313511976412,83.1780487804878,57.434,"Europe","Post-2020",10.1926571273786
"Spain","ESP","Europe & Central Asia","High income",2015,25982.4416197775,22.057,-0.50036570990325,82.8317073170732,58.623,"Europe","Pre-2020",10.1652147533439
"Spain","ESP","Europe & Central Asia","High income",2023,28569.8436387056,12.179,3.53236133492429,83.8829268292683,57.703,"Europe","Post-2020",10.26014202362
"Spain","ESP","Europe & Central Asia","High income",2020,25077.019882928,15.532,-0.322753017299685,82.2317073170732,56.401,"Europe","Post-2020",10.1297470395936
"Sri Lanka","LKA","South Asia","Lower middle income",2015,4057.7158346231,4.519,3.76836783062097,75.99,53.669,"Asia","Pre-2020",8.3086219056725
"Sri Lanka","LKA","South Asia","Lower middle income",2016,4214.74117992085,4.242,3.95888846593072,76.136,53.725,"Asia","Pre-2020",8.34658069837491
"Sri Lanka","LKA","South Asia","Lower middle income",2022,4033.14561476298,4.528,49.7211021114328,77.3,49.727,"Asia","Post-2020",8.30254981473005
"Sri Lanka","LKA","South Asia","Lower middle income",2023,3964.91987394354,5.997,16.5411742279832,77.483,49.833,"Asia","Post-2020",8.28549310563398
"Sri Lanka","LKA","South Asia","Lower middle income",2019,4455.78189608267,4.67,3.52839358231813,76.698,52.249,"Asia","Pre-2020",8.40218223660956
"Sri Lanka","LKA","South Asia","Lower middle income",2017,4436.00789945768,4.046,7.70413767850602,76.239,53.991,"Asia","Pre-2020",8.39773553173741
"Sri Lanka","LKA","South Asia","Lower middle income",2021,4357.97225779491,4.981,7.01478071238194,76.278,49.836,"Asia","Post-2020",8.37999158786735
"Sri Lanka","LKA","South Asia","Lower middle income",2018,4493.03575444544,4.318,2.13503773713198,76.485,51.721,"Asia","Pre-2020",8.410506408754
"Sri Lanka","LKA","South Asia","Lower middle income",2020,4227.23315306594,5.364,6.15394508391736,76.928,50.495,"Asia","Post-2020",8.3495394904711
"St. Kitts and Nevis","KNA","Latin America & Caribbean","High income",2015,20328.8003530109,NA,-2.30187563045608,71.211,NA,"Americas","Pre-2020",9.9198430862599
"St. Kitts and Nevis","KNA","Latin America & Caribbean","High income",2017,21191.6047083703,NA,0.694916711613536,71.284,NA,"Americas","Pre-2020",9.96140756529236
"St. Kitts and Nevis","KNA","Latin America & Caribbean","High income",2018,21635.4972146482,NA,-1.03712214131572,71.336,NA,"Americas","Pre-2020",9.98213685362244
"St. Kitts and Nevis","KNA","Latin America & Caribbean","High income",2019,22297.7644995701,NA,-0.329562063663953,71.54,NA,"Americas","Pre-2020",10.0122865523067
"St. Kitts and Nevis","KNA","Latin America & Caribbean","High income",2020,18918.8263456611,NA,-1.16724501769354,71.181,NA,"Americas","Post-2020",9.84796566421603
"St. Kitts and Nevis","KNA","Latin America & Caribbean","High income",2021,19031.8211910603,NA,1.19568887038398,69.271,NA,"Americas","Post-2020",9.8539201989639
"St. Kitts and Nevis","KNA","Latin America & Caribbean","High income",2022,21024.4472094197,NA,2.66817533111249,70.313,NA,"Americas","Post-2020",9.95348875497973
"St. Kitts and Nevis","KNA","Latin America & Caribbean","High income",2023,21911.5163009526,NA,3.55711230848244,72.145,NA,"Americas","Post-2020",9.99481327314034
"St. Kitts and Nevis","KNA","Latin America & Caribbean","High income",2016,21133.6575914414,NA,-0.687037123294052,71.227,NA,"Americas","Pre-2020",9.95866951184961
"St. Lucia","LCA","Latin America & Caribbean","Upper middle income",2017,10960.4843512477,19.136,0.104262078958442,72.522,69.369,"Americas","Pre-2020",9.30214298483972
"St. Lucia","LCA","Latin America & Caribbean","Upper middle income",2020,8379.27495097388,25.224,-1.75580833517593,72.308,53.739,"Americas","Post-2020",9.03363600331662
"St. Lucia","LCA","Latin America & Caribbean","Upper middle income",2018,11233.8883578457,19.329,1.93561893150608,72.655,69.88,"Americas","Pre-2020",9.32677924757368
"St. Lucia","LCA","Latin America & Caribbean","Upper middle income",2019,11114.7785940338,15.613,0.539087559191736,72.249,68.799,"Americas","Pre-2020",9.3161208728909
"St. Lucia","LCA","Latin America & Caribbean","Upper middle income",2023,11440.0829538276,11.092,4.070608219262,72.697,69.259,"Americas","Post-2020",9.34496592424957
"St. Lucia","LCA","Latin America & Caribbean","Upper middle income",2016,10644.1612913407,19.933,-3.0782176567693,72.552,69.339,"Americas","Pre-2020",9.27286072905316
"St. Lucia","LCA","Latin America & Caribbean","Upper middle income",2021,9336.92127417129,20.514,2.41070312174389,69.119,65.5,"Americas","Post-2020",9.14183894480047
"St. Lucia","LCA","Latin America & Caribbean","Upper middle income",2022,11224.2899455738,15.934,6.37814695133356,72.67,69.156,"Americas","Post-2020",9.32592454261751
"St. Lucia","LCA","Latin America & Caribbean","Upper middle income",2015,10334.9860823918,20.858,-0.983600952697011,72.932,69.31,"Americas","Pre-2020",9.24338687950365
"St. Vincent and the Grenadines","VCT","Latin America & Caribbean","Upper middle income",2018,8171.70522599219,18.984,2.32414485367922,71.017,65.426,"Americas","Pre-2020",9.00855525005942
"St. Vincent and the Grenadines","VCT","Latin America & Caribbean","Upper middle income",2017,7864.94736898375,19.006,2.15333648840511,71.013,65.292,"Americas","Pre-2020",8.97029826201892
"St. Vincent and the Grenadines","VCT","Latin America & Caribbean","Upper middle income",2022,8524.0898518317,19.417,5.66009779226555,71.191,65.563,"Americas","Post-2020",9.05076884190048
"St. Vincent and the Grenadines","VCT","Latin America & Caribbean","Upper middle income",2019,8286.26735004137,19.235,0.91306972532454,70.994,65.465,"Americas","Pre-2020",9.02247556170688
"St. Vincent and the Grenadines","VCT","Latin America & Caribbean","Upper middle income",2020,7981.64858144827,20.636,-0.62813130935467,69.605,63.883,"Americas","Post-2020",8.98502553781355
"St. Vincent and the Grenadines","VCT","Latin America & Caribbean","Upper middle income",2021,8203.01335227809,20.341,1.57272932500558,69.132,64.224,"Americas","Post-2020",9.01237874672363
"St. Vincent and the Grenadines","VCT","Latin America & Caribbean","Upper middle income",2015,7353.73556054184,19.141,-1.73361194953954,70.463,65.036,"Americas","Pre-2020",8.90309967868991
"St. Vincent and the Grenadines","VCT","Latin America & Caribbean","Upper middle income",2023,9042.17816116696,18.574,4.56457719814893,71.23,65.809,"Americas","Post-2020",9.10976595810197
"St. Vincent and the Grenadines","VCT","Latin America & Caribbean","Upper middle income",2016,7702.61696422722,19.028,-0.149641647633268,70.7,65.216,"Americas","Pre-2020",8.94944523316446
"Sudan","SDN","Sub-Saharan Africa","Low income",2021,1009.54888916016,11.044,359.093040779,64.46,38.182,"Africa","Post-2020",6.91824891683135
"Sudan","SDN","Sub-Saharan Africa","Low income",2015,1292.37963867188,14.347,16.9095706050979,64.375,44.615,"Africa","Pre-2020",7.16501394640511
"Sudan","SDN","Sub-Saharan Africa","Low income",2022,973.225280761719,7.53,138.808460241759,65.695,37.523,"Africa","Post-2020",6.88164257131465
"Sudan","SDN","Sub-Saharan Africa","Low income",2023,677.723205566406,11.924875,105.307161594405,66.331,40.887125,"Africa","Post-2020",6.52021339432368
"Sudan","SDN","Sub-Saharan Africa","Low income",2018,1185.94445800781,12.303,63.2925073455883,65.501,41.359,"Africa","Pre-2020",7.07913760160909
"Sudan","SDN","Sub-Saharan Africa","Low income",2019,1126.55297851563,11.658,50.9940515002971,65.803,40.398,"Africa","Pre-2020",7.02780505786996
"Sudan","SDN","Sub-Saharan Africa","Low income",2016,1297.15454101563,13.606,17.7502538311959,64.677,43.498,"Africa","Pre-2020",7.16869895105176
"Sudan","SDN","Sub-Saharan Africa","Low income",2017,1261.87353515625,12.953,32.3516260968437,65.146,42.392,"Africa","Pre-2020",7.14114498681948
"Sudan","SDN","Sub-Saharan Africa","Low income",2020,1056.86474609375,11.958,163.257782355457,65.124,39.13,"Africa","Post-2020",6.96400776501525
"Suriname","SUR","Latin America & Caribbean","Upper middle income",2015,8813.61705392067,7.22,6.89390359168241,70.567,55.561,"Americas","Pre-2020",9.08416665133819
"Suriname","SUR","Latin America & Caribbean","Upper middle income",2016,8293.31553031406,7.917,55.4123879763195,70.979,56.115,"Americas","Pre-2020",9.0233256832843
"Suriname","SUR","Latin America & Caribbean","Upper middle income",2017,8338.69235401862,7.888,21.9969430173304,71.247,56.139,"Americas","Pre-2020",9.02878160666505
"Suriname","SUR","Latin America & Caribbean","Upper middle income",2018,8666.64870697797,7.693,40.335146393705,71.468,56.32,"Americas","Pre-2020",9.06735283425976
"Suriname","SUR","Latin America & Caribbean","Upper middle income",2019,8677.30522021731,7.556,40.335146393705,71.773,56.323,"Americas","Pre-2020",9.06858153746338
"Suriname","SUR","Latin America & Caribbean","Upper middle income",2020,7213.10766669943,8.76,34.889784309078,72.321,53.549,"Americas","Post-2020",8.88379378604014
"Suriname","SUR","Latin America & Caribbean","Upper middle income",2021,6973.89941868115,8.491,59.1196626251977,68.943,54.052,"Americas","Post-2020",8.85007318632483
"Suriname","SUR","Latin America & Caribbean","Upper middle income",2022,7081.33357325783,8.16,52.446027276241,73.254,54.125,"Americas","Post-2020",8.865358733124
"Suriname","SUR","Latin America & Caribbean","Upper middle income",2023,7195.10209033209,7.631,51.5873159600861,73.631,54.185,"Americas","Post-2020",8.8812947820643
"Sweden","SWE","Europe & Central Asia","High income",2020,51715.7810359674,8.291,0.497367318853587,82.3560975609756,64.196,"Europe","Post-2020",10.8535375926652
"Sweden","SWE","Europe & Central Asia","High income",2017,51985.9324672002,6.718,1.79449904665588,82.409756097561,64.418,"Europe","Pre-2020",10.8587476672751
"Sweden","SWE","Europe & Central Asia","High income",2018,52363.3829129568,6.365,1.95353530127028,82.5585365853659,64.529,"Europe","Pre-2020",10.8659819237963
"Sweden","SWE","Europe & Central Asia","High income",2019,53156.8613139843,6.833,1.78415097403837,83.109756097561,64.613,"Europe","Pre-2020",10.881021280904
"Sweden","SWE","Europe & Central Asia","High income",2015,51197.9529341175,7.432,-0.046784744983309,82.2048780487805,63.942,"Europe","Pre-2020",10.843474360313
"Sweden","SWE","Europe & Central Asia","High income",2016,51746.6969646457,6.99,0.984269244578052,82.3073170731707,64.099,"Europe","Pre-2020",10.8541352070387
"Sweden","SWE","Europe & Central Asia","High income",2021,54458.3535629927,8.722,2.16319736447151,83.0560975609756,64.389,"Europe","Post-2020",10.9052098962159
"Sweden","SWE","Europe & Central Asia","High income",2022,54878.2919499171,7.392,8.36929098869185,83.0585365853659,64.749,"Europe","Post-2020",10.9128913605293
"Sweden","SWE","Europe & Central Asia","High income",2023,54557.129996126,7.611,8.54862489748906,83.309756097561,65.027,"Europe","Post-2020",10.9070220176654
"Switzerland","CHE","Europe & Central Asia","High income",2015,83806.4476003837,4.801,-1.14390867228183,82.8975609756098,68.218,"Europe","Pre-2020",11.3362771560341
"Switzerland","CHE","Europe & Central Asia","High income",2021,88661.2029776281,5.013,0.581814168489858,83.7512195121951,67.47,"Europe","Post-2020",11.3925889554709
"Switzerland","CHE","Europe & Central Asia","High income",2022,90605.019427268,4.122,2.8350279864446,83.6048780487805,66.641,"Europe","Post-2020",11.4142759294186
"Switzerland","CHE","Europe & Central Asia","High income",2023,90084.8341661309,4.043,2.13540088016377,84.0560975609756,67.373,"Europe","Post-2020",11.4085182077742
"Switzerland","CHE","Europe & Central Asia","High income",2019,87123.6604234257,4.394,0.362886179940615,83.9048780487805,68.323,"Europe","Pre-2020",11.3750952504762
"Switzerland","CHE","Europe & Central Asia","High income",2016,84611.0998672721,4.918,-0.434618664285838,83.6024390243903,68.663,"Europe","Pre-2020",11.3458325598031
"Switzerland","CHE","Europe & Central Asia","High income",2017,84967.5886498224,4.797,0.533787839825897,83.5512195121951,68.538,"Europe","Pre-2020",11.3500369218776
"Switzerland","CHE","Europe & Central Asia","High income",2018,86756.6022327472,4.713,0.936335464113563,83.7536585365854,68.575,"Europe","Pre-2020",11.3708733277764
"Switzerland","CHE","Europe & Central Asia","High income",2020,84637.0132935333,4.817,-0.725874933313387,83,67.984,"Europe","Post-2020",11.3461387743867
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income",2015,847.731631942565,14.243,38.4611429599733,63.265,37.47,"Asia","Pre-2020",6.74374303733395
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income",2019,771.518695271305,13.36,13.4175653228571,70.97,38.011,"Asia","Pre-2020",6.64965620947751
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income",2016,802.969498335502,13.795,47.7051615298924,65.19,37.514,"Asia","Pre-2020",6.68956133106567
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income",2017,795.883216970859,13.597,18.0752696281771,65.651,37.621,"Asia","Pre-2020",6.68070813978647
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income",2018,792.413811698757,13.497,0.940983843906781,67.371,37.788,"Asia","Pre-2020",6.67634491617015
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income",2023,669.899693896028,13.187,23.7200246569613,72.12,38.011,"Asia","Post-2020",6.50861963831002
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income",2020,740.811397013438,15.191,23.7200246569613,71.944,37.65,"Asia","Post-2020",6.60909502893509
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income",2021,734.334236323426,14.877,23.7200246569613,72.418,37.712,"Asia","Post-2020",6.60032513914562
"Syrian Arab Republic","SYR","Middle East & North Africa","Low income",2022,712.272278200037,13.268,23.7200246569613,72.79,38.011,"Asia","Post-2020",6.56986322437628
"Tajikistan","TJK","Europe & Central Asia","Lower middle income",2016,997.352614556708,11.5,6.00458082322155,69.982,42.38,"Asia","Pre-2020",6.90610653510733
"Tajikistan","TJK","Europe & Central Asia","Lower middle income",2017,1042.26391757642,11.487,5.85957015985931,70.524,41.953,"Asia","Pre-2020",6.95010945997833
"Tajikistan","TJK","Europe & Central Asia","Lower middle income",2018,1094.8002018221,11.437,5.85957015985931,70.737,41.494,"Asia","Pre-2020",6.99924015328216
"Tajikistan","TJK","Europe & Central Asia","Lower middle income",2019,1148.34676712493,11.419,5.85957015985931,70.962,41.066,"Asia","Pre-2020",7.04694903138092
"Tajikistan","TJK","Europe & Central Asia","Lower middle income",2020,1171.90127480359,12.321,5.85957015985931,68.605,40.676,"Asia","Post-2020",7.06723568040861
"Tajikistan","TJK","Europe & Central Asia","Lower middle income",2015,956.916310930656,11.485,5.71455949649708,69.665,42.399,"Asia","Pre-2020",6.86476041604496
"Tajikistan","TJK","Europe & Central Asia","Lower middle income",2021,1254.06999592306,12.333,5.85957015985931,69.594,41.122,"Asia","Post-2020",7.13494662365447
"Tajikistan","TJK","Europe & Central Asia","Lower middle income",2022,1325.75545290849,11.634,5.85957015985931,71.562,41.186,"Asia","Post-2020",7.19049173167392
"Tajikistan","TJK","Europe & Central Asia","Lower middle income",2023,1407.1075436221,11.546,5.85957015985931,71.79,41.235,"Asia","Post-2020",7.25000191421458
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2015,939.127319335938,2.159,5.58816952959303,63.928,83.926,"Africa","Pre-2020",6.84601531219412
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2021,1054.31726074219,2.821,3.69091958802198,66.131,83.621,"Africa","Post-2020",6.96159672178529
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2022,1070.58532714844,2.588,4.35027204269098,66.879,83.698,"Africa","Post-2020",6.97689444510605
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2023,1092.86413574219,2.582,3.7992329138492,66.995,83.74,"Africa","Post-2020",6.99747178490604
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2019,1051.7666015625,2.496,3.46428057999023,66.007,83.77,"Africa","Pre-2020",6.95917683662798
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2016,970.156127929688,2.23,5.17476629301494,64.404,83.875,"Africa","Pre-2020",6.87848724623063
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2017,1001.88745117188,2.303,5.31871605228926,64.963,83.832,"Africa","Pre-2020",6.91063856947413
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2018,1024.01525878906,2.393,3.49445848856184,65.488,83.799,"Africa","Pre-2020",6.93246277808518
"Tanzania","TZA","Sub-Saharan Africa","Lower middle income",2020,1041.25964355469,2.781,3.29029062798325,66.771,80.392,"Africa","Post-2020",6.94914636934913
"Thailand","THA","East Asia & Pacific","Upper middle income",2015,5688.85335397884,0.597,-0.90042496329158,76.563,69.269,"Asia","Pre-2020",8.64643975420106
"Thailand","THA","East Asia & Pacific","Upper middle income",2016,5857.78052935926,0.688,0.188149704448176,76.769,68.315,"Asia","Pre-2020",8.67569676012315
"Thailand","THA","East Asia & Pacific","Upper middle income",2017,6076.74307700082,0.83,0.66563189313511,76.989,67.525,"Asia","Pre-2020",8.71238870160614
"Thailand","THA","East Asia & Pacific","Upper middle income",2018,6314.19948412043,0.765,1.06389754183025,77.19,67.798,"Asia","Pre-2020",8.75071462322002
"Thailand","THA","East Asia & Pacific","Upper middle income",2019,6434.53770518034,0.716,0.706728601314275,77.197,66.94,"Asia","Pre-2020",8.76959067600791
"Thailand","THA","East Asia & Pacific","Upper middle income",2020,6035.18627737077,1.099,-0.845937147357064,77.331,67.022,"Asia","Post-2020",8.70552768047364
"Thailand","THA","East Asia & Pacific","Upper middle income",2021,6121.52696529713,1.215,1.23039541318384,77.606,66.952,"Asia","Post-2020",8.71973019311179
"Thailand","THA","East Asia & Pacific","Upper middle income",2022,6278.7855138276,0.94,-1.6106803048669,75.291,67.181,"Asia","Post-2020",8.74509110502988
